Token	POS-Tag	OOV	Sentence
críticas	NOUN	0	Por que a contratação de estágio tem sofrido críticas?
?	PUNCT	0	Por que a contratação de estágio tem sofrido críticas?
Qual	DET	0	Qual o objetivo do contrato de estágio?
o	DET	0	Qual o objetivo do contrato de estágio?
objetivo	NOUN	0	Qual o objetivo do contrato de estágio?
do	ADP	0	Qual o objetivo do contrato de estágio?
contrato	NOUN	0	Qual o objetivo do contrato de estágio?
de	ADP	0	Qual o objetivo do contrato de estágio?
estágio	NOUN	0	Qual o objetivo do contrato de estágio?
?	PUNCT	0	Qual o objetivo do contrato de estágio?
Quando	SCONJ	0	Quando haverá transmutação da espécie para a de vínculo empregatício?
haverá	VERB	0	Quando haverá transmutação da espécie para a de vínculo empregatício?
transmutação	NOUN	1	Quando haverá transmutação da espécie para a de vínculo empregatício?
da	ADP	0	Quando haverá transmutação da espécie para a de vínculo empregatício?
espécie	NOUN	0	Quando haverá transmutação da espécie para a de vínculo empregatício?
para	ADP	0	Quando haverá transmutação da espécie para a de vínculo empregatício?
a	PRON	0	Quando haverá transmutação da espécie para a de vínculo empregatício?
de	ADP	0	Quando haverá transmutação da espécie para a de vínculo empregatício?
vínculo	NOUN	0	Quando haverá transmutação da espécie para a de vínculo empregatício?
empregatício	ADJ	1	Quando haverá transmutação da espécie para a de vínculo empregatício?
?	PUNCT	0	Quando haverá transmutação da espécie para a de vínculo empregatício?
O	PRON	0	O que o estágio possibilita?
que	PRON	0	O que o estágio possibilita?
o	DET	0	O que o estágio possibilita?
estágio	NOUN	0	O que o estágio possibilita?
possibilita	VERB	0	O que o estágio possibilita?
?	PUNCT	0	O que o estágio possibilita?
Onde	NOUN	0	Onde o estágio pode ser prestado?
o	DET	0	Onde o estágio pode ser prestado?
estágio	NOUN	0	Onde o estágio pode ser prestado?
pode	VERB	0	Onde o estágio pode ser prestado?
ser	AUX	0	Onde o estágio pode ser prestado?
prestado	VERB	1	Onde o estágio pode ser prestado?
?	PUNCT	0	Onde o estágio pode ser prestado?
Pelo	ADP	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
que	PRON	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
a	DET	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
instituição	NOUN	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
de	ADP	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
ensino	NOUN	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
zela	VERB	1	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
com	ADP	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
a	DET	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
interveniência	NOUN	1	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
da	ADP	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
celebração	NOUN	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
do	ADP	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
contrato	NOUN	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
?	PUNCT	0	Pelo que a instituição de ensino zela com a interveniência da celebração do contrato?
Por	ADP	0	Por quem geralmente é prestado o estágio?
quem	PRON	0	Por quem geralmente é prestado o estágio?
geralmente	ADV	0	Por quem geralmente é prestado o estágio?
é	AUX	0	Por quem geralmente é prestado o estágio?
prestado	VERB	1	Por quem geralmente é prestado o estágio?
o	DET	0	Por quem geralmente é prestado o estágio?
estágio	NOUN	0	Por quem geralmente é prestado o estágio?
?	PUNCT	0	Por quem geralmente é prestado o estágio?
Qual	PRON	0	Qual a função do estágio?
a	DET	0	Qual a função do estágio?
função	NOUN	0	Qual a função do estágio?
do	ADP	0	Qual a função do estágio?
estágio	NOUN	0	Qual a função do estágio?
?	PUNCT	0	Qual a função do estágio?
Qual	DET	0	Qual o objetivo do estágio?
o	DET	0	Qual o objetivo do estágio?
objetivo	NOUN	0	Qual o objetivo do estágio?
do	ADP	0	Qual o objetivo do estágio?
estágio	NOUN	0	Qual o objetivo do estágio?
?	PUNCT	0	Qual o objetivo do estágio?
Quem	PRON	0	Quem celebra o contrato do estágio?
celebra	VERB	0	Quem celebra o contrato do estágio?
o	DET	0	Quem celebra o contrato do estágio?
contrato	NOUN	0	Quem celebra o contrato do estágio?
do	ADP	0	Quem celebra o contrato do estágio?
estágio	NOUN	0	Quem celebra o contrato do estágio?
?	PUNCT	0	Quem celebra o contrato do estágio?
Gestantes	ADJ	1	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
poderão	VERB	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
ser	AUX	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
ajudadas	VERB	1	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
pelo	ADP	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
regime	NOUN	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
de	ADP	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
exercícios	NOUN	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
a	ADP	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
partir	NOUN	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
de	ADP	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
qual	DET	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
mês	NOUN	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
de	ADP	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
gestação	NOUN	1	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
?	PUNCT	0	Gestantes poderão ser ajudadas pelo regime de exercícios a partir de qual mês de gestação?
O	PRON	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
que	PRON	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
a	DET	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
gestante	NOUN	1	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
deve	VERB	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
fazer	VERB	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
para	SCONJ	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
requisitar	VERB	1	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
o	DET	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
regime	NOUN	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
de	ADP	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
exercícios	NOUN	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
domiciliares	ADJ	1	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
?	PUNCT	0	O que a gestante deve fazer para requisitar o regime de exercícios domiciliares?
O	PRON	0	O que deve ser anexado ao requerimento?
que	PRON	0	O que deve ser anexado ao requerimento?
deve	VERB	0	O que deve ser anexado ao requerimento?
ser	AUX	0	O que deve ser anexado ao requerimento?
anexado	VERB	1	O que deve ser anexado ao requerimento?
ao	ADP	0	O que deve ser anexado ao requerimento?
requerimento	NOUN	1	O que deve ser anexado ao requerimento?
?	PUNCT	0	O que deve ser anexado ao requerimento?
Por	ADP	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
quantos	PRON	1	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
meses	NOUN	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
a	DET	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
gestante	NOUN	1	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
poderá	VERB	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
ser	AUX	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
ajudada	VERB	1	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
pelo	ADP	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
regime	NOUN	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
de	ADP	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
exercícios	NOUN	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
domiciliares	ADJ	1	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
?	PUNCT	0	Por quantos meses a gestante poderá ser ajudada pelo regime de exercícios domiciliares?
Ao	PRON	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
que	PRON	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
deve	VERB	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
ser	AUX	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
protocolizada	VERB	1	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
a	DET	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
solicitação	NOUN	1	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
do	ADP	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
regime	NOUN	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
de	ADP	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
exercícios	NOUN	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
domiciliares	ADJ	1	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
?	PUNCT	0	Ao que deve ser protocolizada a solicitação do regime de exercícios domiciliares?
Qual	DET	0	Qual o fundamento do pedido de regime de exercícios domiciliares?
o	DET	0	Qual o fundamento do pedido de regime de exercícios domiciliares?
fundamento	NOUN	1	Qual o fundamento do pedido de regime de exercícios domiciliares?
do	ADP	0	Qual o fundamento do pedido de regime de exercícios domiciliares?
pedido	NOUN	0	Qual o fundamento do pedido de regime de exercícios domiciliares?
de	ADP	0	Qual o fundamento do pedido de regime de exercícios domiciliares?
regime	NOUN	0	Qual o fundamento do pedido de regime de exercícios domiciliares?
de	ADP	0	Qual o fundamento do pedido de regime de exercícios domiciliares?
exercícios	NOUN	0	Qual o fundamento do pedido de regime de exercícios domiciliares?
domiciliares	ADJ	1	Qual o fundamento do pedido de regime de exercícios domiciliares?
?	PUNCT	0	Qual o fundamento do pedido de regime de exercícios domiciliares?
Quem	PRON	0	Quem defere o pedido de regime de exercícios domiciliares?
defere	VERB	1	Quem defere o pedido de regime de exercícios domiciliares?
o	DET	0	Quem defere o pedido de regime de exercícios domiciliares?
pedido	NOUN	0	Quem defere o pedido de regime de exercícios domiciliares?
de	ADP	0	Quem defere o pedido de regime de exercícios domiciliares?
regime	NOUN	0	Quem defere o pedido de regime de exercícios domiciliares?
de	ADP	0	Quem defere o pedido de regime de exercícios domiciliares?
exercícios	NOUN	0	Quem defere o pedido de regime de exercícios domiciliares?
domiciliares	ADJ	1	Quem defere o pedido de regime de exercícios domiciliares?
?	PUNCT	0	Quem defere o pedido de regime de exercícios domiciliares?
